Author;Work;Location;Text;MVI;SID
Isocrates (0010);Panathenaicus (021);195.1;τούτους δ’ ἅπαντας οὓς διῆλθον, οὐ μετ’ ἀλλήλων εἰσβαλόντας οὐδὲ κατὰ τοὺς αὐτοὺς χρόνους, ἀλλ’ ὡς οἵ τε καιροὶ καὶ τὸ συμφέρον ἑκάστοις καὶ τὸ βούλεσθαι συνέπιπτε, μάχῃ νικήσαντες καὶ τῆς ὕβρεως παύσαντες, οὐκ ἐξέστησαν αὑτῶν τηλικαῦτα διαπραξάμενοι τὸ μέγεθος, οὐδ’ ἔπαθον ταὐτὸ τοῖς διὰ μὲν τὸ καλῶς καὶ φρονίμως βουλεύσασθαι καὶ πλούτους μεγάλους καὶ δόξας καλὰς κτησαμένοις, διὰ δὲ τὰς ὑπερβολὰς τὰς τούτων ὑπερηφάνοις γενομένοις καὶ τὴν φρόνησιν διαφθαρεῖσι καὶ κατενεχθεῖσιν εἰς χείρω πράγματα καὶ ταπεινότερα τῶν πρότερον αὐτοῖς ὑπαρχόντων, ἀλλὰ πάντα τὰ τοιαῦτα διαφυγόντες ἐνέμειναν τοῖς ἤθεσιν οἷς εἶχον διὰ τὸ πολιτεύεσθαι καλῶς, μεῖζον φρονοῦντες ἐπὶ τῇ τῆς ψυχῆς ἕξει καὶ ταῖς διανοίαις ταῖς αὑτῶν ἢ ταῖς μάχαις ταῖς γεγενημέναις, καὶ μᾶλλον ὑπὸ τῶν ἄλλων θαυμαζόμενοι διὰ τὴν καρτερίαν ταύτην καὶ σωφροσύνην ἢ διὰ τὴν ἀνδρίαν τὴν ἐν τοῖς κινδύνοις αὐτοῖς παραγενομένην·;συμπίπτω;337
Isocrates (0010);To Philip (020);89.1;οἶμαι δὲ τῶν μὲν ἄλλων εἴ τισι δόξειε περὶ τῆς στρατείας τῆς εἰς τὴν Ἀσίαν συμβουλεύειν, ἐπὶ ταύτην ἂν ἐπιπεσεῖν τὴν παράκλησιν, λέγοντας ὡς ὅσοι περ ἐπεχείρησαν πρὸς τὸν βασιλέα πολεμεῖν, ἅπασι συνέπεσεν ἐξ ἀδόξων μὲν γενέσθαι λαμπροῖς, ἐκ πενήτων δὲ πλουσίοις, ἐκ ταπεινῶν δὲ πολλῆς χώρας καὶ πόλεων δεσπόταις.;συμπίπτω;184
Plato (0059);Euthydemus (021);289.b.4;—τοιαύτης τινὸς ἄρα ἡμῖν ἐπιστήμης δεῖ, ὦ καλὲ παῖ, ἦν δ’ ἐγώ, ἐν ᾗ συμπέπτωκεν ἅμα τό τε ποιεῖν καὶ τὸ ἐπίστασθαι χρῆσθαι τούτῳ ὃ ἂν ποιῇ.;συμπίπτω;556
Plato (0059);Laws (034);645.d.4;οὐδέν πω πρὸς ὅτι, τοῦτο δὲ ὅλως κοινωνῆσαν τούτῳ ποῖόν τι συμπίπτει γίγνεσθαι.;συμπίπτω;382
Plato (0059);Laws (034);681.d.7;τρίτον τοίνυν εἴπωμεν ἔτι πολιτείας σχῆμα γιγνόμενον, ἐν ᾧ δὴ πάντα εἴδη καὶ παθήματα πολιτειῶν καὶ ἅμα πόλεων συμπίπτει γίγνεσθαι.;συμπίπτω;1020
Plato (0059);Laws (034);698.b.7;καὶ πρὸς τούτοις δὴ τὸ μέγεθος τοῦ στόλου κατά τε γῆν καὶ κατὰ θάλατταν γενόμενον, φόβον ἄπορον ἐμβαλόν, δουλείαν ἔτι μείζονα ἐποίησεν ἡμᾶς τοῖς τε ἄρχουσιν καὶ τοῖς νόμοις δουλεῦσαι, καὶ διὰ πάντα ταῦθ’ ἡμῖν συνέπεσε πρὸς ἡμᾶς αὐτοὺς σφόδρα φιλία.;συμπίπτω;1327
Plato (0059);Laws (034);711.e.7;ὡσαύτως δὲ καὶ συμπάσης δυνάμεως ὁ αὐτὸς πέρι λόγος, ὡς ὅταν εἰς ταὐτὸν τῷ φρονεῖν τε καὶ σωφρονεῖν ἡ μεγίστη δύναμις ἐν ἀνθρώπῳ συμπέσῃ, τότε πολιτείας τῆς ἀρίστης καὶ νόμων τῶν τοιούτων φύεται γένεσις, ἄλλως δὲ οὐ μή ποτε γένηται.;συμπίπτω;1554
Plato (0059);Laws (034);745.e.7;ἐννοεῖν δὲ ἡμᾶς τὸ τοιόνδε ἐστὶν χρεὼν ἐκ παντὸς τρόπου, ὡς τὰ νῦν εἰρημένα πάντα οὐκ ἄν ποτε εἰς τοιούτους καιροὺς συμπέσοι, ὥστε συμβῆναι κατὰ λόγον οὕτω σύμπαντα γενόμενα, ἄνδρας τε οἳ μὴ δυσχερανοῦσι τὴν τοιαύτην συνοικίαν, ἀλλ’ ὑπομενοῦσιν χρήματά τε ἔχοντες τακτὰ καὶ μέτρια διὰ βίου παντὸς καὶ παίδων γενέσεις ἃς εἰρήκαμεν ἑκάστοις, καὶ χρυσοῦ στερόμενοι καὶ ἑτέρων ὧν δῆλος ὁ νομοθέτης προστάξων ἐστὶν ἐκ τούτων τῶν νῦν εἰρημένων, ἔτι δὲ χώρας τε καὶ ἄστεος, ὡς εἴρηκεν, μεσότητάς τε καὶ ἐν κύκλῳ οἰκήσεις πάντῃ, σχεδὸν οἷον ὀνείρατα λέγων, ἢ πλάττων καθάπερ ἐκ κηροῦ τινα πόλιν καὶ πολίτας.;συμπίπτω;2017
Plato (0059);Laws (034);889.b.1;τύχῃ δὲ φερόμενα τῇ τῆς δυνάμεως ἕκαστα ἑκάστων, ᾗ συμπέπτωκεν ἁρμόττοντα οἰκείως πως, θερμὰ ψυχροῖς ἢ ξηρὰ πρὸς ὑγρὰ καὶ μαλακὰ πρὸς σκληρά, καὶ πάντα ὁπόσα τῇ τῶν ἐναντίων κράσει κατὰ τύχην ἐξ ἀνάγκης συνεκεράσθη, ταύτῃ καὶ κατὰ ταῦτα οὕτως γεγεννηκέναι τόν τε οὐρανὸν ὅλον καὶ πάντα ὁπόσα κατ’ οὐρανόν, καὶ ζῷα αὖ καὶ φυτὰ σύμπαντα, ὡρῶν πασῶν ἐκ τούτων γενομένων, οὐ δὲ διὰ νοῦν, φασίν, οὐδὲ διά τινα θεὸν οὐδὲ διὰ τέχνην ἀλλά, ὃ λέγομεν, φύσει καὶ τύχῃ.;συμπίπτω;3895
Plato (0059);Laws (034);944.a.2;μύθῳ δὴ προσχρώμενοι ἅμ’ εἴπωμεν, εἰ κομισθεὶς ἐπὶ σκηνὴν ἄνευ τῶν ὅπλων Πάτροκλος ἔμπνους ἐγένεθ’, οἷον δὴ μυρίοις συνέπεσεν, τὰ δὲ πρότερα ἐκεῖνα ὅπλα, ἃ Πηλεῖ φησιν ὁ ποιητὴς παρὰ θεῶν προῖκα ἐν τοῖς γάμοις ἐπιδοθῆναι Θέτιδι, ταῦτα δὲ Ἕκτωρ εἶχεν, ἐξῆν ἂν τῶν τότε ὅσοι κακοὶ ὀνειδίζειν ὅπλων ἀποβολὴν τῷ τοῦ Μενοιτίου.;συμπίπτω;4659
Plato (0059);Philebus (010);47.c.3;περὶ δέ γ’ ὧν ψυχὴ σώματι τἀναντία συμβάλλεται, λύπην τε ἅμα πρὸς ἡδονὴν καὶ ἡδονὴν πρὸς λύπην, ὥστ’ εἰς μίαν ἀμφότερα κρᾶσιν ἰέναι, ταῦτα ἔμπροσθε μὲν διήλθομεν, ὡς, ὁπόταν κενῶται, πληρώσεως ἐπιθυμεῖ, καὶ ἐλπίζων μὲν χαίρει, κενούμενος δὲ ἀλγεῖ, ταῦτα δὲ τότε μὲν οὐκ ἐμαρτυράμεθα, νῦν δὲ λέγομεν ὡς ψυχῆς πρὸς σῶμα διαφερομένης ἐν πᾶσι τούτοις πλήθει ἀμηχάνοις οὖσι μεῖξις μία λύπης τε καὶ ἡδονῆς συμπίπτει γενομένη.;συμπίπτω;1027
Plato (0059);Republic (030);402.d.1;"οὐκοῦν, ἦν δ’ ἐγώ, ὅτου ἂν συμπίπτῃ ἔν τε τῇ ψυχῇ καλὰ ἤθη ἐνόντα καὶ ἐν τῷ εἴδει ὁμολογοῦντα ἐκείνοις καὶ συμφωνοῦντα, τοῦ αὐτοῦ μετέχοντα τύπου, τοῦτ’ ἂν εἴη κάλλιστον θέαμα τῷ δυναμένῳ θεᾶσθαι;";συμπίπτω;1799
Plato (0059);Republic (030);461.e.2;ἀδελφοὺς δὲ καὶ ἀδελφὰς δώσει ὁ νόμος συνοικεῖν, ἐὰν ὁ κλῆρος ταύτῃ συμπίπτῃ καὶ ἡ Πυθία προσαναιρῇ.;συμπίπτω;3080
Plato (0059);Statesman (008);271.c.6;τὴν μὲν γὰρ τῶν ἄστρων τε καὶ ἡλίου μεταβολὴν δῆλον ὡς ἐν ἑκατέραις συμπίπτει ταῖς τροπαῖς γίγνεσθαι.;συμπίπτω;408
Plato (0059);Symposium (011);184.d.3;ὅταν γὰρ εἰς τὸ αὐτὸ ἔλθωσιν ἐραστής τε καὶ παιδικά, νόμον ἔχων ἑκάτερος, ὁ μὲν χαρισαμένοις παιδικοῖς ὑπηρετῶν ὁτιοῦν δικαίως ἂν ὑπηρετεῖν, ὁ δὲ τῷ ποιοῦντι αὐτὸν σοφόν τε καὶ ἀγαθὸν δικαίως αὖ ὁτιοῦν ἂν ὑπουργῶν ὑπουργεῖν καὶ ὁ μὲν δυνάμενος εἰς φρόνησιν καὶ τὴν ἄλλην ἀρετὴν συμβάλλεσθαι, ὁ δὲ δεόμενος εἰς παίδευσιν καὶ τὴν ἄλλην σοφίαν κτᾶσθαι, τότε δὴ τούτων συνιόντων εἰς ταὐτὸν τῶν νόμων μοναχοῦ ἐνταῦθα συμπίπτει τὸ καλὸν εἶναι παιδικὰ ἐραστῇ χαρίσασθαι, ἄλλοθι δὲ οὐδαμοῦ.;συμπίπτω;229
Plato (0059);Theaetetus (006);160.d.5;παγκάλως ἄρα σοι εἴρηται ὅτι ἐπιστήμη οὐκ ἄλλο τί ἐστιν ἢ αἴσθησις, καὶ εἰς ταὐτὸν συμπέπτωκεν, κατὰ μὲν Ὅμηρον καὶ Ἡράκλειτον καὶ πᾶν τὸ τοιοῦτον φῦλον οἷον ῥεύματα κινεῖσθαι τὰ πάντα, κατὰ δὲ Πρωταγόραν τὸν σοφώτατον πάντων χρημάτων ἄνθρωπον μέτρον εἶναι, κατὰ δὲ Θεαίτητον τούτων οὕτως ἐχόντων αἴσθησιν ἐπιστήμην γίγνεσθαι.;συμπίπτω;501
Thucydides (0003);History (001);1.49.7.4;ἐπειδὴ δὲ ἡ τροπὴ ἐγίγνετο λαμπρῶς καὶ ἐνέκειντο οἱ Κορίνθιοι, τότε δὴ ἔργου πᾶς εἴχετο ἤδη καὶ διεκέκριτο οὐδὲν ἔτι, ἀλλὰ ξυνέπεσεν ἐς τοῦτο ἀνάγκης ὥστε ἐπιχειρῆσαι ἀλλήλοις τοὺς Κορινθίους καὶ Ἀθηναίους.;συμπίπτω;302
Thucydides (0003);History (001);3.59.1.1;οὐ πρὸς τῆς ὑμετέρας δόξης, ὦ Λακεδαιμόνιοι, τάδε, οὔτε ἐς τὰ κοινὰ τῶν Ἑλλήνων νόμιμα καὶ ἐς τοὺς προγόνους ἁμαρτάνειν οὔτε ἡμᾶς τοὺς εὐεργέτας ἀλλοτρίας ἕνεκα ἔχθρας μὴ αὐτοὺς ἀδικηθέντας διαφθεῖραι, φείσασθαι δὲ καὶ ἐπικλασθῆναι τῇ γνώμῃ οἴκτῳ σώφρονι λαβόντας, μὴ ὧν πεισόμεθα μόνον δεινότητα κατανοοῦντας, ἀλλ’ οἷοί τε ἂν ὄντες πάθοιμεν καὶ ὡς ἀστάθμητον τὸ τῆς ξυμφορᾶς ᾧτινί ποτ’ ἂν καὶ ἀναξίῳ ξυμπέσοι.;συμπίπτω;2137
Aeschines (0026);Against Timarchus (001);132.1;ὃς ἐπιχειρήσει διασύρειν τὴν ὅλην ἔνστασιν τοῦ ἀγῶνος, οὐ κρίσιν ἐξευρηκέναι με φάσκων, ἀλλὰ δεινῆς ἀπαιδευσίας ἀρχήν, παραφέρων πρῶτον μὲν τοὺς εὐεργέτας τοὺς ὑμετέρους, Ἁρμόδιον καὶ Ἀριστογείτονα, καὶ τὴν πρὸς ἀλλήλους πίστιν καὶ τὸ πρᾶγμα ὡς συνήνεγκε τῇ πόλει διεξιών·;συμφέρω;474
Aeschylus (0085);Eumenides (007);520;ξυμφέρει σωφρονεῖν ὑπὸ στένει.;συμφέρω;264
Andocides (0027);On the Mysteries (001);77.1;ἐπειδὴ ἐψηφίσαντο Ἀθηναῖοι τὴν ἄδειαν περὶ τῶν ἀτίμων καὶ τῶν ὀφειλόντων, ὥστε λέγειν ἐξεῖναι καὶ ἐπιψηφίζειν, ψηφίσασθαι τὸν δῆμον ταὐτὰ ἅπερ ὅτε ἦν τὰ Μηδικά, καὶ συνήνεγκεν Ἀθηναίοις ἐπὶ τὸ ἄμεινον.;συμφέρω;276
Antiphon (0028);First Tetralogy (002);4.9.3;τοῖς μὲν γὰρ ἀτυχοῦσι νεωτερίζειν συμφέρει·;συμφέρω;139
Antiphon (0028);On the Murder of Herodes (005);56.1;ἐπειδὴ δ’ ἀνεγνώσθη τὸ γραμματείδιον καὶ ὁ ὕστερος βασανιζόμενος οὐ συνεφέρετο τῷ γραμματειδίῳ, οὐκέθ’ οἷόν τ’ ἦν ἀφανίσαι τὰ ἀναγνωσθέντα.;συμφέρω;201
Aristides, Aelius (0284);Orationes 14 Dindorf 26 Keil (014);212.7;ἔτι δ’ οὔτ’ ἰσχύειν αὐτοῖς συνέφερε τοὺς ἀρχομένους διὰ τὰς ἐπιβουλὰς οὔτ’ ἀσθενεῖς εἶναι διὰ τοὺς παρὰ τῶν ἔξωθεν αὖ πολέμους καὶ ὅπως ᾖ τι πλέον τῆς συμμαχίας, ἀλλ’ ἐπεπόνθεσαν πρὸς αὐτοὺς παραπλήσιον ὅπερ οἱ ἐν ταῖς παιδιαῖς τῇ μὲν εἰς τοὔμπροσθεν ἄγοντες, τῇ δ’ εἰς τοὔπισθεν ἀνθέλκοντες, οὐκ ἔχοντες ὅ τι χρήσονται, ἀλλ’ οἷον εἶναί τε καὶ μὴ εἶναι αὐτοὺς βουλόμενοι αὐτοὶ μεταχειριζόμενοί τε καὶ ἄγοντες, ἐν οἷς σπεύδουσιν εἰπεῖν οὐκ ἔχοντες.;συμφέρω;151
Aristides, Aelius (0284);Orationes 14 Dindorf 26 Keil (014);215.12;οὕτω καὶ πένησι καὶ πλουσίοις εἰκότως τὰ παρόντα καὶ ἀρέσκει καὶ συμφέρει, καὶ ἄλλως οὐ λέλειπται ζῆν·;συμφέρω;184
Aristides, Aelius (0284);Orationes 29 Dindorf 5 Keil (029);368.14;οὐ δὴ τοῦτο σκεπτέον, εἰ τότε εἰρήνην ἤγομεν, ἀλλ’ εἰ τοῖς τοῦ πολέμου πράγμασι συμφέρει τἀκεῖ δι’ ἡμῶν εἶναι, καὶ ὅτι γ’ εἰ τὰ σφόδρα πρῶτα δεῖ ζητεῖν, ἐν ἀκμῇ τοῦ πολέμου ταῦθ’ ὑμῖν ἔδοξε.;συμφέρω;70
Aristides, Aelius (0284);Orationes 33 Dindorf 11 Keil (033);407.11;ἐγὼ δὴ βούλομαι Θηβαίους μὲν ὑμῖν ἐπὶ Λακεδαιμονίους ὑπάρχειν, Λακεδαιμονίους δ’ ἐπὶ Θηβαίους πάλιν, καὶ μηδετέρους πράττειν εὐτυχέστερον ἢ τῇ πόλει συμφέρει.;συμφέρω;4
Aristides, Aelius (0284);Orationes 33 Dindorf 11 Keil (033);407.21;συμπεπτωκότων δὲ εἰς ταυτὸν ἀμφοῖν χρήσασθαι τῇ τοῦ καιροῦ συνόδῳ δοκεῖ μοι καὶ τοσοῦτον ἐκείνοις εἰσενεγκεῖν, ὅσονπερ τούτων ἀφελεῖν συμφέρει.;συμφέρω;8
Aristides, Aelius (0284);Orationes 33 Dindorf 11 Keil (033);420.4;"οἷς τοίνυν ὡς ἂν εὔξαιντο πρᾶξαι δῆλόν ἐστιν οὐ λυσιτελοῦν καὶ οἷς ἂν διὸ δεῖ πολεμεῖν ὑπάρξῃ βλάβος ἐστὶ καὶ κίνδυνος, τῷ ποτε ἐπαρθέντες οὗτοι τοιαύτῃ πραγμάτων ἀλογίᾳ δώσουσιν αὑτοὺς, ἢ περὶ τοῦ πολεμεῖν ἐθελήσουσιν, ὅταν περὶ νίκης μὴ συμφέρῃ;";συμφέρω;173
Aristides, Aelius (0284);Orationes 37 Dindorf 15 Keil (037);467.7;νῦν δὲ ὥσπερ ζητούντων ὑμῶν τίσι πολεμήσετε, ἀλλ’ οὐχ ὃ τῇ πόλει συμφέρει πράττειν ὀφειλόντων, οὕτως οἱ μὲν τοῖς, οἱ δὲ τοῖς κελεύουσι πολεμεῖν, ὡς εἰ μὴ κινδυνεύσετε ζημίας οὔσης.;συμφέρω;16
Aristides, Aelius (0284);Orationes 37 Dindorf 15 Keil (037);474.25;"ὅπου δὲ καὶ τῶν οἰκείων παραχωρῆσαι καὶ προέσθαι ἔσθ’ ὅτε δεῖ καὶ συμφέρει, πῶς ἀλλοτρίων γε κακῶν ἄξιον καὶ τούτων μὲν ἂν τῶν νῦν καλούντων ἡμᾶς πικρῶς ἔχειν τοῖς ἐμβάλλουσιν εἰς τὴν Ἀττικὴν, εἰ τοῦθ’ ὁποτέροις οὖν αὐτῶν ἐπῆλθε ποιῆσαι, αὐτοὺς δ’ εἰς πόλεμον καὶ ταραχὴν ἀκατάστατον ἡμᾶς αὐτοὺς ἐμβαλεῖν εἰκῆ, καὶ ταῦτ’ εἰδότας ὡς ἄρξασθαι μὲν πολέμου ῥᾴδιον, ἀπαλλαγῆναι δὲ οὐδὲν οὕτω χαλεπόν;";συμφέρω;127
Aristides, Aelius (0284);Orationes 38 Dindorf 9 Keil (038);480.23;καίτοι μὴ νομίζετ’ αὐτὸν τοῖς μὲν ἔξω Πυλῶν καὶ τοῖς ἐπὶ Θρᾴκης ἐποικοῦσιν οὕτω χαλεπῶς ἔχειν καὶ φθονεῖν, οἳ τίνος αὐτοὺς εἶναι δεῖ σκοποῦντες ἀεὶ διαγεγόνασιν, ὑμῶν δὲ τῶν σὺν ἡμῖν τοῖς Ἕλλησιν ἐξεταζομένων καὶ ὧν οἱ τῶν Ἑλλήνων ποτ’ ἄρχοντες μίαν πληγὴν οὐχ ὑπήνεγκαν μηδένα ποιεῖσθαι λόγον, ἀλλ’ ἡδέως ἂν ἄμεινον ὁρᾶν πράττοντας ἢ ’κείνῳ συμφέρει·;συμφέρω;59
Aristides, Aelius (0284);Orationes 42 Dindorf 23 Keil (042);518.19;ἐὰν γὰρ εἰς τὸ κοινὸν ἐπαινούμενοι δέξησθε καὶ μηδεὶς ὑμῶν τὰς ἑτέρων εὐφημίας ὡς ἀτιμίαν ἑαυτοῦ λογίσηται, ἀλλὰ τοῖς ἀλλήλων ὡς ἰδίοις ἕκαστοι συνησθῆτε, πρῶτον μὲν ἀφ’ ἑστίας ἀρξάμενοι τὴν ὁμόνοιαν ἐνδείξεσθε, ἔπειτα καὶ αὐτοὶ κατὰ μικρὸν ἐθισθήσεσθε καὶ λέγειν ἀλλήλους εὖ καὶ φρονεῖν, ἃ κοινῇ πᾶσιν ὑμῖν συμφέρει.;συμφέρω;10
Aristides, Aelius (0284);Orationes 44 Dindorf 24 Keil (044);561.16;ἐκεῖνος τοίνυν ἐν τοῖς ἐλεγείοις διεξιὼν περὶ τῶν αὑτῷ πεπολιτευμένων ἐπὶ τούτῳ μάλιστα πάντων σεμνύνεται, τῷ καταμῖξαι τὸν δῆμον πρὸς τοὺς δυνατοὺς, ὅπως ἂν μιᾷ γνώμῃ τὴν πόλιν οἰκῶσι, μηδέτεροι πλεῖον ἰσχύοντες ἢ κοινῇ συμφέρει.;συμφέρω;49
Aristides, Aelius (0284);Orationes 44 Dindorf 24 Keil (044);562.19;πολεμήσασι μὲν γὰρ ἤδη πολλοῖς συνήνεγκε καὶ εἰς χρημάτων κτῆσιν καὶ πρὸς δόξαν καὶ πρὸς ἰσχὺν καὶ πάνθ’ ὅσ’ ἂν εἴποι τις, στάσει δὲ καὶ μίσει πρὸς ἀλλήλους χρώμενοι οὐδένες πώποτε τῶν ὄντων ἀγαθῶν ἀπώναντο, τοσοῦτον ἀπέσχον τοῦ προσκτήσασθαί γε ἕτερα.;συμφέρω;66
Aristides, Aelius (0284);Orationes 45 Dindorf 2 Keil (045);2.10;καὶ τοὺς μὲν νόμους αὐτοὺς, ἂν συμφέρῃ, κινεῖν, τοὺς δὲ περὶ τῶν ἀεὶ μενόντων τῇ φύσει λόγους ἐπὶ τοῖς πρώτοις μὴ δέχεσθαι, ἀλλ’ ὥσπερ ὅρους ἢ στήλας τοὺς προκατεσχηκότας πρεσβεύειν, καὶ ταῦτα οὐ λύειν ὥσπερ ἐν τοῖς νόμοις τοὺς προτέρους διὰ τῶν ἐναντίων δέον, ἀλλὰ τῆς αὐτῆς χώρας καὶ ἑτέρους ἀξιοῦν αὐτοῖς·;συμφέρω;8
Aristides, Aelius (0284);Orationes 45 Dindorf 2 Keil (045);113.12;εἰ γὰρ ὅτι μάλιστα οὕτω διενοεῖτο, ὥσπερ ἔγωγε οὐκ ἀντιλέγω, ἀλλ’ ὑπεξήρηται τὴν καθαρὰν καὶ τῷ ὄντι ῥητορικὴν, ἄξιον μὴ παρακρουσθῆναι μηδὲ ἀγνοῆσαι τοῦτο αὐτὸ τοὺς πολλοὺς, μηδὲ ὡς ψήφῳ καθαρᾷ προσέχοντας θᾶττον ἢ συμφέρει βουλεύσασθαι περὶ τῶν τηλικούτων.;συμφέρω;1374
Aristides, Aelius (0284);Orationes 46 Dindorf 3 Keil (046);140.17;εἰς ἀνάγκην μὲν γὰρ καταστάντας οὐκ εἰκὸς ἀκριβῶς λογίζεσθαι, ἕως δέ τίς ἐστι κύριος γνώμης, ἄνοια πολλὴ καὶ δυστυχία τῆς ἀσφαλείας ἀφέμενον ὃ τοῖς πολεμίοις συνοίσει, τοῦτ’ ἐξεπίτηδες αἱρεῖσθαι.;συμφέρω;244
Aristides, Aelius (0284);Orationes 46 Dindorf 3 Keil (046);213.1;τρισὶ γὰρ τοῖς μεγίστοις φαίνεται σχεδὸν εἰς τὸν Θεμιστοκλέα μόνον ἐλθοῦσα τῶν Ἑλλήνων ἅπασα ἡ σωτηρία, τῷ τε κατ’ ἀρχὰς συμβουλεῦσαι ποιήσασθαι τὰς τριήρεις, πρὶν καὶ προσδοκᾶν τινα τῶν πολλῶν ἥξειν τοὺς βαρβάρους, καὶ τῷ παρόντος τοῦ πολέμου πεῖσαι ναυμαχεῖν καὶ τῷ ποῦ τῆς θαλάττης συνοίσει προϊδεῖν.;συμφέρω;983
Aristides, Aelius (0284);Orationes 46 Dindorf 3 Keil (046);280.1;ὅτι τοίνυν οὐδ’ ὃν ἐπῄνεσεν οὐδαμῶς ἐν καιρῷ τοῖς λόγοις ἐπῄνεσε τοῖς ἑαυτοῦ, ἀλλὰ κἀνταῦθα οὗ ἥκιστα αὐτῷ συνέφερεν ἐμνημόνευσεν, ὑπερβολὴ μὲν εἶναι δόξει τις, ὅμως δ’ ἔγωγε καὶ τοῦτο οὐ χαλεπῶς οἴομαι δείξειν.;συμφέρω;1776
Aristides, Aelius (0284);Orationes 53 Dindorf 53 Keil (sp.) (053);2.29;οὐχ ἃ τῇ πόλει συμφέρει, ἀλλ’ ἃ τῷ Χαβρίου παιδὶ, ἢ εἰ βούλεσθε, οἷ αὐτῷ—τὴν γὰρ δὴ τούτου μητέρα μετὰ τὴν ἐκείνου τελευτὴν αὐτὸς γεγαμήκει—ταῦθ’ ἡμᾶς πείθειν ἐθέλων, μονονουχὶ ταῦτ’ ἐν τούτοις βοῶν, ὡς οὐδένα ποιοῦμαι τῆς πόλεως λόγον, ἀλλὰ λῆρος πάντ’ ἐμοὶ πρὸς τὸ γένος.;συμφέρω;10
Aristophanes (0019);Ecclesiazusae (010);471;ἀλλ’ εἰ τῇ πόλει τοῦτο ξυνοίσει, ταῦτα χρὴ πάντ’ ἄνδρα δρᾶν.;συμφέρω;355
Demosthenes (0014);Against Aphobus 1 (027);42.5;οὐ γὰρ αὐτῷ συμφέρει προσομολογῆσαι ταῦτα.;συμφέρω;129
Demosthenes (0014);Against Aphobus 1 (027);43.7;οὐδὲ γὰρ οὐδὲ τούτῳ συμφέρει προσομολογῆσαι ταῦτα.;συμφέρω;134
Demosthenes (0014);Against Aristocrates (023);59.5;ὥστε πανταχῇ καὶ ἐναντίον ἐστὶ τοῖς νόμοις τὸ ψήφισμα καὶ λῦσαι συμφέρει.;συμφέρω;226
Demosthenes (0014);Against Aristocrates (023);101.1;εἰ γὰρ καὶ κατὰ τἄλλα πάντα συμφέρει τὰ εἰρημένα, ᾗ γ’ ὀμωμοκότας κατὰ τοὺς νόμους δικάσειν ὑμᾶς ἀξιοῖ κυροῦν ἃ μηδ’ αὐτὸς ἔχει δικαίως δεῖξαι γεγραμμένα, ἀσύμφορ’ ἂν εἴη, εἴπερ τὸ εὐορκεῖν περὶ πλείστου πᾶσίν ἐστι ποιητέον·;συμφέρω;394
Demosthenes (0014);Against Aristocrates (023);102.3;ἴσθ’ ὅτι συμφέρει τῇ πόλει μήτε Θηβαίους μήτε Λακεδαιμονίους ἰσχύειν, ἀλλὰ τοῖς μὲν Φωκέας ἀντιπάλους, τοῖς δ’ ἄλλους τινὰς εἶναι·;συμφέρω;400
Demosthenes (0014);Against Aristocrates (023);138.1;ὅτι τοίνυν ἄνευ τοῦ τοῖς πράγμασι μὴ συμφέρειν τὸ ψήφισμα, οὐδὲ πρὸς δόξαν συμφέρει τῇ πόλει τοιοῦτον οὐδὲν ἐψηφισμένῃ φαίνεσθαι, καὶ τοῦτο δεῖ μαθεῖν ὑμᾶς.;συμφέρω;491
Demosthenes (0014);Against Boeotus 2 (040);42.1;οὐκοῦν δεινόν, εἰ οὗτος αὐτὸς κατὰ γνῶσιν διαιτητοῦ ὑμέτερος πολίτης γεγενημένος καὶ πρὸς ἐμὲ τὴν οὐσίαν νειμάμενος καὶ τυχὼν τῶν μετρίων ἁπάντων, ἃς ἐγὼ δίκας τοῦτον ἀπέφυγον παρόντα καὶ ἀντιδικοῦντα καὶ τοῖς γνωσθεῖσιν ἐμμένοντα, ταύτας ἀναδίκους ἀξιῶν γίγνεσθαι δίκαιόν τι δοκοίη λέγειν ὑμῖν, ὥσπερ, ὅταν μὲν τούτῳ συμφέρῃ, δέον εἶναι κυρίας τὰς διαίτας, ὅταν δὲ μὴ συμφέρῃ, προσῆκον τὴν τούτου γνώμην κυριωτέραν γενέσθαι τῶν κατὰ τοὺς ὑμετέρους νόμους γνωσθέντων.;συμφέρω;92
Demosthenes (0014);Against Boeotus 2 (040);59.1;ἔτι δὲ τοσούτων ὑμῶν ὄντων, ὦ ἄνδρες δικασταί, καὶ τῶν ἄλλων Ἀθηναίων ἄλλος μὲν οὐδεὶς αὐτῷ παραγενέσθαι μεμαρτύρηκε, Τιμοκράτης δὲ μόνος, ὥσπερ ἀπὸ μηχανῆς, μαρτυρεῖ μὲν δεκάτην ἑστιᾶσαι τούτῳ τὸν ἐμὸν πατέρα, ἡλικιώτης ὢν τοῦ νυνὶ φεύγοντος τὴν δίκην, φησὶν δὲ πάντα ἁπλῶς εἰδέναι ἃ δὴ τούτοις συμφέρει, μαρτυρεῖ δὲ νυνὶ μόνος Κρίτωνι παρεῖναι, ὅτε παρ’ ἐμοῦ τὴν οἰκίαν ἐωνεῖτο.;συμφέρω;127
Demosthenes (0014);Against Conon (054);43.4;"πότερον δ’ ὑμῶν ἑκάστῳ συμφέρει ἐξεῖναι τύπτειν καὶ ὑβρίζειν ἢ μή;";συμφέρω;137
